stock,run,baskets
51.92263283461731,50,3
7.617384779455252,50,3
57.969087109624454,50,3
47.504217145451996,50,3
12.127448739126596,51,3
51.92263283461731,51,3
7.617384779455252,51,3
57.969087109624454,51,3
47.504217145451996,51,3
2.708831930161814,52,3
32.21879174906974,52,3
1.799783536526574,52,3
49.68126326397913,52,3
37.14626949024017,52,3
12.127448739126596,53,3
51.92263283461732,53,3
7.903311592591306,53,3
56.86943704437908,53,3
46.01351274539694,53,3
2.6230338243804416,54,3
31.57060193551243,54,3
1.2431610655353806,54,3
46.700035195105336,54,3
33.47649184684227,54,3
2.7396835926475456,55,3
32.88811542787589,55,3
3.449218491275832,55,3
59.01671153556834,55,3
48.80681664113041,55,3
6.5961557186665,56,3
44.289368785116146,56,3
5.286913204169827,56,3
57.96908710962443,56,3
47.504217145451996,56,3
7.653845684835586,57,3
45.53086942525212,57,3
4.709371852705392,57,3
52.43682263200767,57,3
40.47104467835871,57,3
7.6225420257861884,58,3
45.12074460407545,58,3
2.46088017038504,58,3
46.70003519510534,58,3
33.476491846842286,58,3
7.1164103049663225,59,3
45.26467610345992,59,3
5.425026515228442,59,3
57.7381079900292,59,3
47.21947555253644,59,3
7.116410304966313,60,3
45.26467610345991,60,3
6.002207884953566,60,3
59.01671153556834,60,3
48.80681664113041,60,3
12.127448739126596,61,3
51.92263283461731,61,3
4.033260733059334,61,3
48.41334275325725,61,3
35.59331157621439,61,3
16.84921856973293,62,3
57.497063403042446,62,3
9.853152454343485,62,3
57.93501524216273,62,3
47.4209314720661,62,3
12.127448739126605,63,3
51.92263283461731,63,3
7.955108258511608,63,3
58.42360911804658,63,3
48.057823920811565,63,3
7.921910635266448,64,3
47.26409789429912,64,3
3.1041091017870412,64,3
48.359774436872534,64,3
35.52250567785402,64,3
7.116410304966314,65,3
45.264676103459905,65,3
6.412409438292643,65,3
59.57515381509958,65,3
49.47799002881831,65,3
7.37253582975998,66,3
45.3939276063371,66,3
2.9028557540562003,66,3
48.427713887110656,66,3
35.61369689797273,66,3
12.127448739126596,67,3
51.92263283461731,67,3
5.553664273730638,67,3
51.10171550861813,67,3
38.858984591811996,67,3
7.116410304966319,68,3
45.26467610345993,68,3
4.041286114980732,68,3
50.8526652955019,68,3
38.53510523292965,68,3
7.116410304966322,69,3
45.26467610345991,69,3
2.5024816374869028,69,3
46.363616632580786,69,3
33.070340802969206,69,3
14.048878574307146,70,3
53.032495688041685,70,3
6.093189897872135,70,3
51.326756160499755,70,3
39.14680393923136,70,3
19.517844772334485,71,3
58.34936743406014,71,3
10.311800872258083,71,3
57.969087109624446,71,3
47.504217145452,71,3
14.048878574307146,72,3
53.03249568804169,72,3
8.552816739786683,72,3
58.38612028620733,72,3
48.026316449572036,72,3
16.900128962610125,73,3
57.48300241429677,73,3
9.853152454343483,73,3
57.94871788301273,73,3
47.4371560957725,73,3
14.048878574307146,74,3
53.032495688041685,74,3
8.989446359412362,74,3
59.01671153556834,74,3
48.80681664113039,74,3
4.2128756916257535,75,3
36.99387109615007,75,3
4.046392722300845,75,3
57.96908710962443,75,3
47.504217145452,75,3
4.2128756916257535,76,3
36.99387109615007,76,3
4.046392722300845,76,3
57.96908710962443,76,3
47.504217145452,76,3
14.048878574307146,77,3
53.032495688041685,77,3
8.989446359412362,77,3
59.01671153556834,77,3
48.80681664113039,77,3
16.900128962610125,78,3
57.48300241429677,78,3
9.853152454343483,78,3
57.94871788301273,78,3
47.4371560957725,78,3
14.048878574307146,79,3
53.03249568804169,79,3
8.552816739786683,79,3
58.38612028620733,79,3
48.026316449572036,79,3
19.517844772334485,80,3
58.34936743406014,80,3
10.311800872258083,80,3
57.969087109624446,80,3
47.504217145452,80,3
14.048878574307146,81,3
53.032495688041685,81,3
6.093189897872135,81,3
51.326756160499755,81,3
39.14680393923136,81,3
7.116410304966322,82,3
45.26467610345991,82,3
2.5024816374869028,82,3
46.363616632580786,82,3
33.070340802969206,82,3
7.116410304966319,83,3
45.26467610345993,83,3
4.041286114980732,83,3
50.8526652955019,83,3
38.53510523292965,83,3
12.127448739126596,84,3
51.92263283461731,84,3
5.553664273730638,84,3
51.10171550861813,84,3
38.858984591811996,84,3
7.37253582975998,85,3
45.3939276063371,85,3
2.9028557540562003,85,3
48.427713887110656,85,3
35.61369689797273,85,3
7.116410304966314,86,3
45.264676103459905,86,3
6.412409438292643,86,3
59.57515381509958,86,3
49.47799002881831,86,3
7.921910635266448,87,3
47.26409789429912,87,3
3.1041091017870412,87,3
48.359774436872534,87,3
35.52250567785402,87,3
12.127448739126605,88,3
51.92263283461731,88,3
7.955108258511608,88,3
58.42360911804658,88,3
48.057823920811565,88,3
16.84921856973293,89,3
57.497063403042446,89,3
9.853152454343485,89,3
57.93501524216273,89,3
47.4209314720661,89,3
12.127448739126596,90,3
51.92263283461731,90,3
4.033260733059334,90,3
48.41334275325725,90,3
35.59331157621439,90,3
7.116410304966313,91,3
45.26467610345991,91,3
6.002207884953566,91,3
59.01671153556834,91,3
48.80681664113041,91,3
7.1164103049663225,92,3
45.26467610345992,92,3
5.425026515228442,92,3
57.7381079900292,92,3
47.21947555253644,92,3
7.6225420257861884,93,3
45.12074460407545,93,3
2.46088017038504,93,3
46.70003519510534,93,3
33.476491846842286,93,3
7.653845684835586,94,3
45.53086942525212,94,3
4.709371852705392,94,3
52.43682263200767,94,3
40.47104467835871,94,3
6.5961557186665,95,3
44.289368785116146,95,3
5.286913204169827,95,3
57.96908710962443,95,3
47.504217145451996,95,3
2.7396835926475456,96,3
32.88811542787589,96,3
3.449218491275832,96,3
59.01671153556834,96,3
48.80681664113041,96,3
2.6230338243804416,97,3
31.57060193551243,97,3
1.2431610655353806,97,3
46.700035195105336,97,3
33.47649184684227,97,3
12.127448739126596,98,3
51.92263283461732,98,3
7.903311592591306,98,3
56.86943704437908,98,3
46.01351274539694,98,3
2.708831930161814,99,3
32.21879174906974,99,3
1.799783536526574,99,3
49.68126326397913,99,3
37.14626949024017,99,3
12.127448739126596,100,3
51.92263283461731,100,3
7.617384779455252,100,3
57.969087109624454,100,3
47.504217145451996,100,3
12.127448739126596,101,3
51.92263283461731,101,3
7.617384779455252,101,3
57.969087109624454,101,3
47.504217145451996,101,3
12.127448739126596,102,3
51.92263283461732,102,3
7.903311592591306,102,3
56.86943704437908,102,3
46.01351274539694,102,3
2.7396835926475456,103,3
32.88811542787589,103,3
3.449218491275832,103,3
59.01671153556834,103,3
48.80681664113041,103,3
2.6230338243804416,104,3
31.57060193551243,104,3
1.2431610655353806,104,3
46.700035195105336,104,3
33.47649184684227,104,3
2.708831930161814,105,3
32.21879174906974,105,3
1.799783536526574,105,3
49.68126326397913,105,3
37.14626949024017,105,3
12.127448739126596,106,3
51.92263283461731,106,3
4.033260733059334,106,3
48.41334275325725,106,3
35.59331157621439,106,3
12.127448739126605,107,3
51.92263283461731,107,3
7.955108258511608,107,3
58.42360911804658,107,3
48.057823920811565,107,3
16.84921856973293,108,3
57.497063403042446,108,3
9.853152454343485,108,3
57.93501524216273,108,3
47.4209314720661,108,3
12.127448739126596,109,3
51.92263283461731,109,3
5.553664273730638,109,3
51.10171550861813,109,3
38.858984591811996,109,3
7.116410304966322,110,3
45.26467610345991,110,3
2.5024816374869028,110,3
46.363616632580786,110,3
33.070340802969206,110,3
7.116410304966319,111,3
45.26467610345993,111,3
4.041286114980732,111,3
50.8526652955019,111,3
38.53510523292965,111,3
7.921910635266448,112,3
47.26409789429912,112,3
3.1041091017870412,112,3
48.359774436872534,112,3
35.52250567785402,112,3
7.37253582975998,113,3
45.3939276063371,113,3
2.9028557540562003,113,3
48.427713887110656,113,3
35.61369689797273,113,3
7.116410304966314,114,3
45.264676103459905,114,3
6.412409438292643,114,3
59.57515381509958,114,3
49.47799002881831,114,3
6.5961557186665,115,3
44.289368785116146,115,3
5.286913204169827,115,3
57.96908710962443,115,3
47.504217145451996,115,3
7.6225420257861884,116,3
45.12074460407545,116,3
2.46088017038504,116,3
46.70003519510534,116,3
33.476491846842286,116,3
7.116410304966313,117,3
45.26467610345991,117,3
6.002207884953566,117,3
59.01671153556834,117,3
48.80681664113041,117,3
7.1164103049663225,118,3
45.26467610345992,118,3
5.425026515228442,118,3
57.7381079900292,118,3
47.21947555253644,118,3
7.653845684835586,119,3
45.53086942525212,119,3
4.709371852705392,119,3
52.43682263200767,119,3
40.47104467835871,119,3
7.116410304966322,120,3
45.26467610345991,120,3
2.5024816374869028,120,3
46.363616632580786,120,3
33.070340802969206,120,3
12.127448739126596,121,3
51.92263283461731,121,3
5.553664273730638,121,3
51.10171550861813,121,3
38.858984591811996,121,3
7.116410304966319,122,3
45.26467610345993,122,3
4.041286114980732,122,3
50.8526652955019,122,3
38.53510523292965,122,3
12.127448739126605,123,3
51.92263283461731,123,3
7.955108258511608,123,3
58.42360911804658,123,3
48.057823920811565,123,3
12.127448739126596,124,3
51.92263283461731,124,3
4.033260733059334,124,3
48.41334275325725,124,3
35.59331157621439,124,3
16.84921856973293,125,3
57.497063403042446,125,3
9.853152454343485,125,3
57.93501524216273,125,3
47.4209314720661,125,3
7.37253582975998,126,3
45.3939276063371,126,3
2.9028557540562003,126,3
48.427713887110656,126,3
35.61369689797273,126,3
7.921910635266448,127,3
47.26409789429912,127,3
3.1041091017870412,127,3
48.359774436872534,127,3
35.52250567785402,127,3
7.116410304966314,128,3
45.264676103459905,128,3
6.412409438292643,128,3
59.57515381509958,128,3
49.47799002881831,128,3
2.7396835926475456,129,3
32.88811542787589,129,3
3.449218491275832,129,3
59.01671153556834,129,3
48.80681664113041,129,3
12.127448739126596,130,3
51.92263283461732,130,3
7.903311592591306,130,3
56.86943704437908,130,3
46.01351274539694,130,3
2.6230338243804416,131,3
31.57060193551243,131,3
1.2431610655353806,131,3
46.700035195105336,131,3
33.47649184684227,131,3
12.127448739126596,132,3
51.92263283461731,132,3
7.617384779455252,132,3
57.969087109624454,132,3
47.504217145451996,132,3
2.708831930161814,133,3
32.21879174906974,133,3
1.799783536526574,133,3
49.68126326397913,133,3
37.14626949024017,133,3
7.116410304966313,134,3
45.26467610345991,134,3
6.002207884953566,134,3
59.01671153556834,134,3
48.80681664113041,134,3
7.6225420257861884,135,3
45.12074460407545,135,3
2.46088017038504,135,3
46.70003519510534,135,3
33.476491846842286,135,3
7.1164103049663225,136,3
45.26467610345992,136,3
5.425026515228442,136,3
57.7381079900292,136,3
47.21947555253644,136,3
6.5961557186665,137,3
44.289368785116146,137,3
5.286913204169827,137,3
57.96908710962443,137,3
47.504217145451996,137,3
7.653845684835586,138,3
45.53086942525212,138,3
4.709371852705392,138,3
52.43682263200767,138,3
40.47104467835871,138,3
14.048878574307146,139,3
53.032495688041685,139,3
6.093189897872135,139,3
51.326756160499755,139,3
39.14680393923136,139,3
14.048878574307146,140,3
53.03249568804169,140,3
8.552816739786683,140,3
58.38612028620733,140,3
48.026316449572036,140,3
14.048878574307146,141,3
53.032495688041685,141,3
8.989446359412362,141,3
59.01671153556834,141,3
48.80681664113039,141,3
16.900128962610125,142,3
57.48300241429677,142,3
9.853152454343483,142,3
57.94871788301273,142,3
47.4371560957725,142,3
19.517844772334485,143,3
58.34936743406014,143,3
10.311800872258083,143,3
57.969087109624446,143,3
47.504217145452,143,3
14.048878574307146,144,3
53.032495688041685,144,3
8.989446359412362,144,3
59.01671153556834,144,3
48.80681664113039,144,3
14.048878574307146,145,3
53.03249568804169,145,3
8.552816739786683,145,3
58.38612028620733,145,3
48.026316449572036,145,3
16.900128962610125,146,3
57.48300241429677,146,3
9.853152454343483,146,3
57.94871788301273,146,3
47.4371560957725,146,3
14.048878574307146,147,3
53.032495688041685,147,3
6.093189897872135,147,3
51.326756160499755,147,3
39.14680393923136,147,3
19.517844772334485,148,3
58.34936743406014,148,3
10.311800872258083,148,3
57.969087109624446,148,3
47.504217145452,148,3
4.2128756916257535,149,3
36.99387109615007,149,3
4.046392722300845,149,3
57.96908710962443,149,3
47.504217145452,149,3
4.2128756916257535,150,3
36.99387109615007,150,3
4.046392722300845,150,3
57.96908710962443,150,3
47.504217145452,150,3
